Country,Region,IncomeGroup,Area,Measure,Value
Serbia,Other Europe,Upper-middle,Grazing land,Biocapacity,0.017694281
Serbia,Other Europe,Upper-middle,Total,Biocapacity,1.671105458
Serbia,Other Europe,Upper-middle,Built up land,Ecological deficit or reserve,0
Serbia,Other Europe,Upper-middle,Cropland,Ecological deficit or reserve,0.284075772
Serbia,Other Europe,Upper-middle,Fishing grounds,Ecological deficit or reserve,-0.025672961
Serbia,Other Europe,Upper-middle,Forest,Ecological deficit or reserve,-1.51751691
Serbia,Other Europe,Upper-middle,Grazing land,Ecological deficit or reserve,0.011502509
Serbia,Other Europe,Upper-middle,Total,Ecological deficit or reserve,-1.247611589
Serbia,Other Europe,Upper-middle,Built up land,Ecological footprint of consumption,0.064315749
Serbia,Other Europe,Upper-middle,Cropland,Ecological footprint of consumption,0.806878115
Serbia,Other Europe,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.029192916
Serbia,Other Europe,Upper-middle,Forest,Ecological footprint of consumption,2.012138495
Serbia,Other Europe,Upper-middle,Grazing land,Ecological footprint of consumption,0.006191772
Serbia,Other Europe,Upper-middle,Total,Ecological footprint of consumption,2.918717046
Sierra Leone,Africa,Low income,Built up land,Biocapacity,0.05946452
Sierra Leone,Africa,Low income,Cropland,Biocapacity,0.454900497
Sierra Leone,Africa,Low income,Fishing grounds,Biocapacity,0.214200987
Sierra Leone,Africa,Low income,Forest,Biocapacity,0.186127012
Sierra Leone,Africa,Low income,Grazing land,Biocapacity,0.337747235
Sierra Leone,Africa,Low income,Total,Biocapacity,1.25244025
Sierra Leone,Africa,Low income,Built up land,Ecological deficit or reserve,0
Sierra Leone,Africa,Low income,Cropland,Ecological deficit or reserve,-0.050405935
Sierra Leone,Africa,Low income,Fishing grounds,Ecological deficit or reserve,0.103273621
Sierra Leone,Africa,Low income,Forest,Ecological deficit or reserve,-0.257525886
Sierra Leone,Africa,Low income,Grazing land,Ecological deficit or reserve,0.230225245
Sierra Leone,Africa,Low income,Total,Ecological deficit or reserve,0.025567045
Sierra Leone,Africa,Low income,Built up land,Ecological footprint of consumption,0.05946452
Sierra Leone,Africa,Low income,Cropland,Ecological footprint of consumption,0.505306432
Sierra Leone,Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.110927366
Sierra Leone,Africa,Low income,Forest,Ecological footprint of consumption,0.443652898
Sierra Leone,Africa,Low income,Grazing land,Ecological footprint of consumption,0.10752199
Sierra Leone,Africa,Low income,Total,Ecological footprint of consumption,1.226873206
Singapore,Asia-Pacific,High income,Built up land,Biocapacity,0.042258644
Singapore,Asia-Pacific,High income,Cropland,Biocapacity,0.000882023
Singapore,Asia-Pacific,High income,Fishing grounds,Biocapacity,0.013125142
Singapore,Asia-Pacific,High income,Forest,Biocapacity,0.002384712
Singapore,Asia-Pacific,High income,Grazing land,Biocapacity,0
Singapore,Asia-Pacific,High income,Total,Biocapacity,0.058650521
Singapore,Asia-Pacific,High income,Built up land,Ecological deficit or reserve,0
Singapore,Asia-Pacific,High income,Cropland,Ecological deficit or reserve,-0.582800854
Singapore,Asia-Pacific,High income,Fishing grounds,Ecological deficit or reserve,-0.221212147
Singapore,Asia-Pacific,High income,Forest,Ecological deficit or reserve,-4.758626657
Singapore,Asia-Pacific,High income,Grazing land,Ecological deficit or reserve,-0.236097871
Singapore,Asia-Pacific,High income,Total,Ecological deficit or reserve,-5.798737529
Singapore,Asia-Pacific,High income,Built up land,Ecological footprint of consumption,0.042258644
Singapore,Asia-Pacific,High income,Cropland,Ecological footprint of consumption,0.583682877
Singapore,Asia-Pacific,High income,Fishing grounds,Ecological footprint of consumption,0.234337289
Singapore,Asia-Pacific,High income,Forest,Ecological footprint of consumption,4.761011369
Singapore,Asia-Pacific,High income,Grazing land,Ecological footprint of consumption,0.236097871
Singapore,Asia-Pacific,High income,Total,Ecological footprint of consumption,5.85738805
Slovakia,EU-28,High income,Built up land,Biocapacity,0.125234131
Slovakia,EU-28,High income,Cropland,Biocapacity,0.958279576
Slovakia,EU-28,High income,Fishing grounds,Biocapacity,0.002184928
Slovakia,EU-28,High income,Forest,Biocapacity,1.838969546
Slovakia,EU-28,High income,Grazing land,Biocapacity,0.055317627
Slovakia,EU-28,High income,Total,Biocapacity,2.979985807
Slovakia,EU-28,High income,Built up land,Ecological deficit or reserve,0
Slovakia,EU-28,High income,Cropland,Ecological deficit or reserve,0.30809219
Slovakia,EU-28,High income,Fishing grounds,Ecological deficit or reserve,-0.039916659
Slovakia,EU-28,High income,Forest,Ecological deficit or reserve,-1.406235619
Slovakia,EU-28,High income,Grazing land,Ecological deficit or reserve,-0.077499618
Slovakia,EU-28,High income,Total,Ecological deficit or reserve,-1.215559705
Slovakia,EU-28,High income,Built up land,Ecological footprint of consumption,0.125234131
Slovakia,EU-28,High income,Cropland,Ecological footprint of consumption,0.650187386
Slovakia,EU-28,High income,Fishing grounds,Ecological footprint of consumption,0.042101587
Slovakia,EU-28,High income,Forest,Ecological footprint of consumption,3.245205164
Slovakia,EU-28,High income,Grazing land,Ecological footprint of consumption,0.132817245
Slovakia,EU-28,High income,Total,Ecological footprint of consumption,4.195545513
Slovenia,EU-28,High income,Built up land,Biocapacity,0.024921849
Slovenia,EU-28,High income,Cropland,Biocapacity,0.300963447
Slovenia,EU-28,High income,Fishing grounds,Biocapacity,0.004252922
Slovenia,EU-28,High income,Forest,Biocapacity,1.85566008
Slovenia,EU-28,High income,Grazing land,Biocapacity,0.086826107
Slovenia,EU-28,High income,Total,Biocapacity,2.272624405
Slovenia,EU-28,High income,Built up land,Ecological deficit or reserve,0
Slovenia,EU-28,High income,Cropland,Ecological deficit or reserve,-0.355706478
Slovenia,EU-28,High income,Fishing grounds,Ecological deficit or reserve,-0.042299483
Slovenia,EU-28,High income,Forest,Ecological deficit or reserve,-1.909594017
Slovenia,EU-28,High income,Grazing land,Ecological deficit or reserve,-0.095229976
Slovenia,EU-28,High income,Total,Ecological deficit or reserve,-2.402829954
Slovenia,EU-28,High income,Built up land,Ecological footprint of consumption,0.024921849
Slovenia,EU-28,High income,Cropland,Ecological footprint of consumption,0.656669925
Slovenia,EU-28,High income,Fishing grounds,Ecological footprint of consumption,0.046552405
Slovenia,EU-28,High income,Forest,Ecological footprint of consumption,3.765254097
Slovenia,EU-28,High income,Grazing land,Ecological footprint of consumption,0.182056083
Slovenia,EU-28,High income,Total,Ecological footprint of consumption,4.675454359
Somalia,Africa,Low income,Built up land,Biocapacity,0.032934289
Somalia,Africa,Low income,Cropland,Biocapacity,0.052666399
Somalia,Africa,Low income,Fishing grounds,Biocapacity,0.326842269
Somalia,Africa,Low income,Forest,Biocapacity,0.210679592
Somalia,Africa,Low income,Grazing land,Biocapacity,0.552489435
Somalia,Africa,Low income,Total,Biocapacity,1.175611983
Somalia,Africa,Low income,Built up land,Ecological deficit or reserve,0
Somalia,Africa,Low income,Cropland,Ecological deficit or reserve,-0.076410218
Somalia,Africa,Low income,Fishing grounds,Ecological deficit or reserve,0.321084884
Somalia,Africa,Low income,Forest,Ecological deficit or reserve,-0.372132284
Somalia,Africa,Low income,Grazing land,Ecological deficit or reserve,0.094204301
Somalia,Africa,Low income,Total,Ecological deficit or reserve,-0.033253317
Somalia,Africa,Low income,Built up land,Ecological footprint of consumption,0.032934289
Somalia,Africa,Low income,Cropland,Ecological footprint of consumption,0.129076617
Somalia,Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.005757385
Somalia,Africa,Low income,Forest,Ecological footprint of consumption,0.582811875
Somalia,Africa,Low income,Grazing land,Ecological footprint of consumption,0.458285134
Somalia,Africa,Low income,Total,Ecological footprint of consumption,1.2088653
South Africa,Africa,Upper-middle,Built up land,Biocapacity,0.035049346
South Africa,Africa,Upper-middle,Cropland,Biocapacity,0.293456403
South Africa,Africa,Upper-middle,Fishing grounds,Biocapacity,0.166106439
South Africa,Africa,Upper-middle,Forest,Biocapacity,0.019347229
South Africa,Africa,Upper-middle,Grazing land,Biocapacity,0.563987595
South Africa,Africa,Upper-middle,Total,Biocapacity,1.077947013
South Africa,Africa,Upper-middle,Built up land,Ecological deficit or reserve,0
South Africa,Africa,Upper-middle,Cropland,Ecological deficit or reserve,-0.040352527
South Africa,Africa,Upper-middle,Fishing grounds,Ecological deficit or reserve,0.077144909
South Africa,Africa,Upper-middle,Forest,Ecological deficit or reserve,-2.828215958
South Africa,Africa,Upper-middle,Grazing land,Ecological deficit or reserve,0.453991666
South Africa,Africa,Upper-middle,Total,Ecological deficit or reserve,-2.33743191
South Africa,Africa,Upper-middle,Built up land,Ecological footprint of consumption,0.035049346
South Africa,Africa,Upper-middle,Cropland,Ecological footprint of consumption,0.33380893
South Africa,Africa,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.08896153
South Africa,Africa,Upper-middle,Forest,Ecological footprint of consumption,2.847563187
South Africa,Africa,Upper-middle,Grazing land,Ecological footprint of consumption,0.109995929
South Africa,Africa,Upper-middle,Total,Ecological footprint of consumption,3.415378922
South Sudan,,Lower-middle,Built up land,Biocapacity,0.047568176
South Sudan,,Lower-middle,Cropland,Biocapacity,0.262876014
South Sudan,,Lower-middle,Fishing grounds,Biocapacity,0
South Sudan,,Lower-middle,Forest,Biocapacity,0.33946147
South Sudan,,Lower-middle,Grazing land,Biocapacity,0.989064319
South Sudan,,Lower-middle,Total,Biocapacity,1.638969979
South Sudan,,Lower-middle,Built up land,Ecological deficit or reserve,0
South Sudan,,Lower-middle,Cropland,Ecological deficit or reserve,-0.048110672
South Sudan,,Lower-middle,Fishing grounds,Ecological deficit or reserve,-0.004936123
South Sudan,,Lower-middle,Forest,Ecological deficit or reserve,0.150168701
South Sudan,,Lower-middle,Grazing land,Ecological deficit or reserve,-0.000241252
South Sudan,,Lower-middle,Total,Ecological deficit or reserve,0.096880653
South Sudan,,Lower-middle,Built up land,Ecological footprint of consumption,0.047568176
South Sudan,,Lower-middle,Cropland,Ecological footprint of consumption,0.310986686
South Sudan,,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.004936123
South Sudan,,Lower-middle,Forest,Ecological footprint of consumption,0.189292769
South Sudan,,Lower-middle,Grazing land,Ecological footprint of consumption,0.989305571
South Sudan,,Lower-middle,Total,Ecological footprint of consumption,1.542089326
Spain,EU-28,High income,Built up land,Biocapacity,0.038755653
Spain,EU-28,High income,Cropland,Biocapacity,0.794662173
Spain,EU-28,High income,Fishing grounds,Biocapacity,0.059184248
Spain,EU-28,High income,Forest,Biocapacity,0.33712952
Spain,EU-28,High income,Grazing land,Biocapacity,0.098343729
Spain,EU-28,High income,Total,Biocapacity,1.328075323
Spain,EU-28,High income,Built up land,Ecological deficit or reserve,0
Spain,EU-28,High income,Cropland,Ecological deficit or reserve,-0.048227201
Spain,EU-28,High income,Fishing grounds,Ecological deficit or reserve,-0.317360354
Spain,EU-28,High income,Forest,Ecological deficit or reserve,-2.061909327
Spain,EU-28,High income,Grazing land,Ecological deficit or reserve,-0.050370842
Spain,EU-28,High income,Total,Ecological deficit or reserve,-2.477867724
Spain,EU-28,High income,Built up land,Ecological footprint of consumption,0.038755653
Spain,EU-28,High income,Cropland,Ecological footprint of consumption,0.842889373
Spain,EU-28,High income,Fishing grounds,Ecological footprint of consumption,0.376544602
Spain,EU-28,High income,Forest,Ecological footprint of consumption,2.399038847
Spain,EU-28,High income,Grazing land,Ecological footprint of consumption,0.148714572
Spain,EU-28,High income,Total,Ecological footprint of consumption,3.805943048
Sri Lanka,Asia-Pacific,Lower-middle,Built up land,Biocapacity,0.056385407
Sri Lanka,Asia-Pacific,Lower-middle,Cropland,Biocapacity,0.290278217
Sri Lanka,Asia-Pacific,Lower-middle,Fishing grounds,Biocapacity,0.069376453
Sri Lanka,Asia-Pacific,Lower-middle,Forest,Biocapacity,0.045105864
Sri Lanka,Asia-Pacific,Lower-middle,Grazing land,Biocapacity,0.020249265
Sri Lanka,Asia-Pacific,Lower-middle,Total,Biocapacity,0.481395207
Sri Lanka,Asia-Pacific,Lower-middle,Built up land,Ecological deficit or reserve,0
Sri Lanka,Asia-Pacific,Lower-middle,Cropland,Ecological deficit or reserve,-0.056891322
Sri Lanka,Asia-Pacific,Lower-middle,Fishing grounds,Ecological deficit or reserve,-0.211428796
Sri Lanka,Asia-Pacific,Lower-middle,Forest,Ecological deficit or reserve,-0.792071193
Sri Lanka,Asia-Pacific,Lower-middle,Grazing land,Ecological deficit or reserve,0.009817107
Sri Lanka,Asia-Pacific,Lower-middle,Total,Ecological deficit or reserve,-1.050574204
Sri Lanka,Asia-Pacific,Lower-middle,Built up land,Ecological footprint of consumption,0.056385407
Sri Lanka,Asia-Pacific,Lower-middle,Cropland,Ecological footprint of consumption,0.347169539
Sri Lanka,Asia-Pacific,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.280805249
Sri Lanka,Asia-Pacific,Lower-middle,Forest,Ecological footprint of consumption,0.837177057
Sri Lanka,Asia-Pacific,Lower-middle,Grazing land,Ecological footprint of consumption,0.010432158
Sri Lanka,Asia-Pacific,Lower-middle,Total,Ecological footprint of consumption,1.531969411
Sudan,,Lower-middle,Built up land,Biocapacity,0.038348491
Sudan,,Lower-middle,Cropland,Biocapacity,0.464641646
Sudan,,Lower-middle,Fishing grounds,Biocapacity,0.017978183
Sudan,,Lower-middle,Forest,Biocapacity,0.278303188
Sudan,,Lower-middle,Grazing land,Biocapacity,0.350014438
Sudan,,Lower-middle,Total,Biocapacity,1.149285945
Sudan,,Lower-middle,Built up land,Ecological deficit or reserve,0
Sudan,,Lower-middle,Cropland,Ecological deficit or reserve,-0.062306862
Sudan,,Lower-middle,Fishing grounds,Ecological deficit or reserve,0.016866651
Sudan,,Lower-middle,Forest,Ecological deficit or reserve,-0.026706708
Sudan,,Lower-middle,Grazing land,Ecological deficit or reserve,0.003106514
Sudan,,Lower-middle,Total,Ecological deficit or reserve,-0.069040405
Sudan,,Lower-middle,Built up land,Ecological footprint of consumption,0.038348491
Sudan,,Lower-middle,Cropland,Ecological footprint of consumption,0.526948508
Sudan,,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.001111532
Sudan,,Lower-middle,Forest,Ecological footprint of consumption,0.305009896
Sudan,,Lower-middle,Grazing land,Ecological footprint of consumption,0.346907924
Sudan,,Lower-middle,Total,Ecological footprint of consumption,1.21832635
Suriname,Latin America,Upper-middle,Built up land,Biocapacity,0.095743393
Suriname,Latin America,Upper-middle,Cropland,Biocapacity,0.404774361
Suriname,Latin America,Upper-middle,Fishing grounds,Biocapacity,7.414159105
Suriname,Latin America,Upper-middle,Forest,Biocapacity,80.26893646
Suriname,Latin America,Upper-middle,Grazing land,Biocapacity,0.028789023
Suriname,Latin America,Upper-middle,Total,Biocapacity,88.21240235
Suriname,Latin America,Upper-middle,Built up land,Ecological deficit or reserve,0
Suriname,Latin America,Upper-middle,Cropland,Ecological deficit or reserve,-0.147214284
Suriname,Latin America,Upper-middle,Fishing grounds,Ecological deficit or reserve,7.203694046
Suriname,Latin America,Upper-middle,Forest,Ecological deficit or reserve,77.57692063
Suriname,Latin America,Upper-middle,Grazing land,Ecological deficit or reserve,-0.056387857
Suriname,Latin America,Upper-middle,Total,Ecological deficit or reserve,84.57701254
Suriname,Latin America,Upper-middle,Built up land,Ecological footprint of consumption,0.095743393
Suriname,Latin America,Upper-middle,Cropland,Ecological footprint of consumption,0.551988645
Suriname,Latin America,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.210465059
Suriname,Latin America,Upper-middle,Forest,Ecological footprint of consumption,2.692015829
Suriname,Latin America,Upper-middle,Grazing land,Ecological footprint of consumption,0.08517688
Suriname,Latin America,Upper-middle,Total,Ecological footprint of consumption,3.635389806
Swaziland,Africa,Lower-middle,Built up land,Biocapacity,0.070146186
Swaziland,Africa,Lower-middle,Cropland,Biocapacity,0.265970369
Swaziland,Africa,Lower-middle,Fishing grounds,Biocapacity,0.004635584
Swaziland,Africa,Lower-middle,Forest,Biocapacity,0.051763157
Swaziland,Africa,Lower-middle,Grazing land,Biocapacity,0.500203244
Swaziland,Africa,Lower-middle,Total,Biocapacity,0.89271854
Swaziland,Africa,Lower-middle,Built up land,Ecological deficit or reserve,0
Swaziland,Africa,Lower-middle,Cropland,Ecological deficit or reserve,-0.074117092
Swaziland,Africa,Lower-middle,Fishing grounds,Ecological deficit or reserve,-0.014379565
Swaziland,Africa,Lower-middle,Forest,Ecological deficit or reserve,-1.501435296
Swaziland,Africa,Lower-middle,Grazing land,Ecological deficit or reserve,0.084555173
Swaziland,Africa,Lower-middle,Total,Ecological deficit or reserve,-1.50537678
Swaziland,Africa,Lower-middle,Built up land,Ecological footprint of consumption,0.070146186
Swaziland,Africa,Lower-middle,Cropland,Ecological footprint of consumption,0.340087461
Swaziland,Africa,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.019015149
Swaziland,Africa,Lower-middle,Forest,Ecological footprint of consumption,1.553198453
Swaziland,Africa,Lower-middle,Grazing land,Ecological footprint of consumption,0.41564807
Swaziland,Africa,Lower-middle,Total,Ecological footprint of consumption,2.398095319
Sweden,EU-28,High income,Built up land,Biocapacity,0.140698795
Sweden,EU-28,High income,Cropland,Biocapacity,0.747121458
Sweden,EU-28,High income,Fishing grounds,Biocapacity,2.169938015
Sweden,EU-28,High income,Forest,Biocapacity,6.47247403
Sweden,EU-28,High income,Grazing land,Biocapacity,0.212934961
Sweden,EU-28,High income,Total,Biocapacity,9.74316726
Sweden,EU-28,High income,Built up land,Ecological deficit or reserve,0
Sweden,EU-28,High income,Cropland,Ecological deficit or reserve,-0.269160904
Sweden,EU-28,High income,Fishing grounds,Ecological deficit or reserve,2.024855655
Sweden,EU-28,High income,Forest,Ecological deficit or reserve,1.608336609
Sweden,EU-28,High income,Grazing land,Ecological deficit or reserve,-0.211919188
Sweden,EU-28,High income,Total,Ecological deficit or reserve,3.152112172
Sweden,EU-28,High income,Built up land,Ecological footprint of consumption,0.140698795
Sweden,EU-28,High income,Cropland,Ecological footprint of consumption,1.016282362
Sweden,EU-28,High income,Fishing grounds,Ecological footprint of consumption,0.14508236
Sweden,EU-28,High income,Forest,Ecological footprint of consumption,4.864137422
Sweden,EU-28,High income,Grazing land,Ecological footprint of consumption,0.42485415
Sweden,EU-28,High income,Total,Ecological footprint of consumption,6.591055088
Switzerland,Other Europe,High income,Built up land,Biocapacity,0.068338712
Switzerland,Other Europe,High income,Cropland,Biocapacity,0.176876872
Switzerland,Other Europe,High income,Fishing grounds,Biocapacity,0.00636569
Switzerland,Other Europe,High income,Forest,Biocapacity,0.721423638
Switzerland,Other Europe,High income,Grazing land,Biocapacity,0.113466841
Switzerland,Other Europe,High income,Total,Biocapacity,1.086471753
Switzerland,Other Europe,High income,Built up land,Ecological deficit or reserve,0
Switzerland,Other Europe,High income,Cropland,Ecological deficit or reserve,-0.486710664
Switzerland,Other Europe,High income,Fishing grounds,Ecological deficit or reserve,-0.064851604
Switzerland,Other Europe,High income,Forest,Ecological deficit or reserve,-3.106367506
Switzerland,Other Europe,High income,Grazing land,Ecological deficit or reserve,-0.106038608
Switzerland,Other Europe,High income,Total,Ecological deficit or reserve,-3.763968382
Switzerland,Other Europe,High income,Built up land,Ecological footprint of consumption,0.068338712
Switzerland,Other Europe,High income,Cropland,Ecological footprint of consumption,0.663587536
Switzerland,Other Europe,High income,Fishing grounds,Ecological footprint of consumption,0.071217293
Switzerland,Other Europe,High income,Forest,Ecological footprint of consumption,3.827791144
Switzerland,Other Europe,High income,Grazing land,Ecological footprint of consumption,0.219505448
Switzerland,Other Europe,High income,Total,Ecological footprint of consumption,4.850440134
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Built up land,Biocapacity,0.029263567
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Cropland,Biocapacity,0.307047576
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Fishing grounds,Biocapacity,0.004414665
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Forest,Biocapacity,0.049154316
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Grazing land,Biocapacity,0.116274368
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Total,Biocapacity,0.506154492
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Built up land,Ecological deficit or reserve,0
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Cropland,Ecological deficit or reserve,-0.208099908
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Fishing grounds,Ecological deficit or reserve,-0.006167694
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Forest,Ecological deficit or reserve,-0.759352576
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Grazing land,Ecological deficit or reserve,0.019198659
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Total,Ecological deficit or reserve,-0.954421518
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Built up land,Ecological footprint of consumption,0.029263567
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Cropland,Ecological footprint of consumption,0.515147484
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.010582358
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Forest,Ecological footprint of consumption,0.808506892
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Grazing land,Ecological footprint of consumption,0.097075709
Syrian Arab Republic,Middle East/Central Asia,Lower-middle,Total,Ecological footprint of consumption,1.46057601
Tajikistan,Middle East/Central Asia,Low income,Built up land,Biocapacity,0.093521232
Tajikistan,Middle East/Central Asia,Low income,Cropland,Biocapacity,0.295961892
Tajikistan,Middle East/Central Asia,Low income,Fishing grounds,Biocapacity,0.011479506
Tajikistan,Middle East/Central Asia,Low income,Forest,Biocapacity,0.006316989
Tajikistan,Middle East/Central Asia,Low income,Grazing land,Biocapacity,0.134868079
Tajikistan,Middle East/Central Asia,Low income,Total,Biocapacity,0.542147697
Tajikistan,Middle East/Central Asia,Low income,Built up land,Ecological deficit or reserve,0
Tajikistan,Middle East/Central Asia,Low income,Cropland,Ecological deficit or reserve,-0.127908057
Tajikistan,Middle East/Central Asia,Low income,Fishing grounds,Ecological deficit or reserve,0.008824454
Tajikistan,Middle East/Central Asia,Low income,Forest,Ecological deficit or reserve,-0.304405272
Tajikistan,Middle East/Central Asia,Low income,Grazing land,Ecological deficit or reserve,-0.002810666
Tajikistan,Middle East/Central Asia,Low income,Total,Ecological deficit or reserve,-0.426299541
Tajikistan,Middle East/Central Asia,Low income,Built up land,Ecological footprint of consumption,0.093521232
Tajikistan,Middle East/Central Asia,Low income,Cropland,Ecological footprint of consumption,0.423869949
Tajikistan,Middle East/Central Asia,Low income,Fishing grounds,Ecological footprint of consumption,0.002655051
Tajikistan,Middle East/Central Asia,Low income,Forest,Ecological footprint of consumption,0.310722261
Tajikistan,Middle East/Central Asia,Low income,Grazing land,Ecological footprint of consumption,0.137678745
Tajikistan,Middle East/Central Asia,Low income,Total,Ecological footprint of consumption,0.968447238
"Tanzania, United Republic of",Africa,Low income,Built up land,Biocapacity,0.083787092
"Tanzania, United Republic of",Africa,Low income,Cropland,Biocapacity,0.631954674
"Tanzania, United Republic of",Africa,Low income,Fishing grounds,Biocapacity,0.056675959
"Tanzania, United Republic of",Africa,Low income,Forest,Biocapacity,0.151451269
"Tanzania, United Republic of",Africa,Low income,Grazing land,Biocapacity,0.312920626
"Tanzania, United Republic of",Africa,Low income,Total,Biocapacity,1.23678962
"Tanzania, United Republic of",Africa,Low income,Built up land,Ecological deficit or reserve,0
"Tanzania, United Republic of",Africa,Low income,Cropland,Ecological deficit or reserve,0.019323531
"Tanzania, United Republic of",Africa,Low income,Fishing grounds,Ecological deficit or reserve,-0.016912296
"Tanzania, United Republic of",Africa,Low income,Forest,Ecological deficit or reserve,-0.232131949
"Tanzania, United Republic of",Africa,Low income,Grazing land,Ecological deficit or reserve,-0.000252884
"Tanzania, United Republic of",Africa,Low income,Total,Ecological deficit or reserve,-0.229973598
"Tanzania, United Republic of",Africa,Low income,Built up land,Ecological footprint of consumption,0.083787092
"Tanzania, United Republic of",Africa,Low income,Cropland,Ecological footprint of consumption,0.612631143
"Tanzania, United Republic of",Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.073588255
"Tanzania, United Republic of",Africa,Low income,Forest,Ecological footprint of consumption,0.383583218
"Tanzania, United Republic of",Africa,Low income,Grazing land,Ecological footprint of consumption,0.31317351
"Tanzania, United Republic of",Africa,Low income,Total,Ecological footprint of consumption,1.466763219
Thailand,Asia-Pacific,Upper-middle,Built up land,Biocapacity,0.069450788
Thailand,Asia-Pacific,Upper-middle,Cropland,Biocapacity,0.803529181
Thailand,Asia-Pacific,Upper-middle,Fishing grounds,Biocapacity,0.193980257
Thailand,Asia-Pacific,Upper-middle,Forest,Biocapacity,0.194118836
Thailand,Asia-Pacific,Upper-middle,Grazing land,Biocapacity,0.010606918
Thailand,Asia-Pacific,Upper-middle,Total,Biocapacity,1.27168598
Thailand,Asia-Pacific,Upper-middle,Built up land,Ecological deficit or reserve,0
Thailand,Asia-Pacific,Upper-middle,Cropland,Ecological deficit or reserve,0.16028663
Thailand,Asia-Pacific,Upper-middle,Fishing grounds,Ecological deficit or reserve,0.055192842
Thailand,Asia-Pacific,Upper-middle,Forest,Ecological deficit or reserve,-1.429840479
Thailand,Asia-Pacific,Upper-middle,Grazing land,Ecological deficit or reserve,-0.006402724
Thailand,Asia-Pacific,Upper-middle,Total,Ecological deficit or reserve,-1.220763732
Thailand,Asia-Pacific,Upper-middle,Built up land,Ecological footprint of consumption,0.069450788
Thailand,Asia-Pacific,Upper-middle,Cropland,Ecological footprint of consumption,0.643242552
Thailand,Asia-Pacific,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.138787416
Thailand,Asia-Pacific,Upper-middle,Forest,Ecological footprint of consumption,1.623959315
Thailand,Asia-Pacific,Upper-middle,Grazing land,Ecological footprint of consumption,0.017009642
Thailand,Asia-Pacific,Upper-middle,Total,Ecological footprint of consumption,2.492449712
Timor-Leste,Asia-Pacific,Lower-middle,Built up land,Biocapacity,0.040712254
Timor-Leste,Asia-Pacific,Lower-middle,Cropland,Biocapacity,0.190396973
Timor-Leste,Asia-Pacific,Lower-middle,Fishing grounds,Biocapacity,0.91720002
Timor-Leste,Asia-Pacific,Lower-middle,Forest,Biocapacity,0.48371323
Timor-Leste,Asia-Pacific,Lower-middle,Grazing land,Biocapacity,0.059242655
Timor-Leste,Asia-Pacific,Lower-middle,Total,Biocapacity,1.691265131
Timor-Leste,Asia-Pacific,Lower-middle,Built up land,Ecological deficit or reserve,0
Timor-Leste,Asia-Pacific,Lower-middle,Cropland,Ecological deficit or reserve,-0.06846507
Timor-Leste,Asia-Pacific,Lower-middle,Fishing grounds,Ecological deficit or reserve,0.89293501
Timor-Leste,Asia-Pacific,Lower-middle,Forest,Ecological deficit or reserve,0.305494882
Timor-Leste,Asia-Pacific,Lower-middle,Grazing land,Ecological deficit or reserve,-0.005056737
Timor-Leste,Asia-Pacific,Lower-middle,Total,Ecological deficit or reserve,1.124908084
Timor-Leste,Asia-Pacific,Lower-middle,Built up land,Ecological footprint of consumption,0.040712254
Timor-Leste,Asia-Pacific,Lower-middle,Cropland,Ecological footprint of consumption,0.258862043
Timor-Leste,Asia-Pacific,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.02426501
Timor-Leste,Asia-Pacific,Lower-middle,Forest,Ecological footprint of consumption,0.178218348
Timor-Leste,Asia-Pacific,Lower-middle,Grazing land,Ecological footprint of consumption,0.064299391
Timor-Leste,Asia-Pacific,Lower-middle,Total,Ecological footprint of consumption,0.566357047
Togo,Africa,Low income,Built up land,Biocapacity,0.026387066
Togo,Africa,Low income,Cropland,Biocapacity,0.361565006
Togo,Africa,Low income,Fishing grounds,Biocapacity,0.020238605
